Time,mAmpere,mAmpereInt,Analog_A0,ValueA0Virtual,mAmpere3Raw,mAmpere4
2023-01-22 14:31:19,,0.0,,541.0,,
2023-01-22 14:31:18,,0.0,,540.0,,
2023-01-22 14:31:17,,,,541.0,,
2023-01-22 14:31:16,,0.0,,,,
2023-01-22 14:31:15,,0.0,,540.0,,
2023-01-22 14:31:13,,2003.0,,585.0,,
2023-01-22 14:31:12,,0.0,,540.0,,
2023-01-22 14:31:11,,0.0,,540.0,,
2023-01-22 14:31:09,,0.0,,541.0,,
2023-01-22 14:31:08,,2052.0,,585.0,,
2023-01-22 14:31:07,,0.0,,541.0,,
2023-01-22 14:31:05,,0.0,,540.0,,
2023-01-22 14:31:04,,0.0,,540.0,,
2023-01-22 14:31:02,,2052.0,,584.0,,
2023-01-22 14:31:01,,0.0,,540.0,,
2023-01-22 14:30:59,,0.0,,540.0,,
2023-01-22 14:30:58,,0.0,,540.0,,
2023-01-22 14:30:56,,0.0,,540.0,,
2023-01-22 14:30:55,,2003.0,,585.0,,
2023-01-22 14:30:54,,0.0,,541.0,,
2023-01-22 14:30:52,,0.0,,540.0,,
2023-01-22 14:30:51,,0.0,,541.0,,
2023-01-22 14:30:49,,2052.0,,585.0,,
2023-01-22 14:30:48,,0.0,,540.0,,
2023-01-22 14:30:46,,2052.0,,585.0,,
2023-01-22 14:30:45,,0.0,,540.0,,
2023-01-22 14:30:43,,0.0,,540.0,,
2023-01-22 14:30:42,,0.0,,541.0,,
2023-01-22 14:30:40,,0.0,,540.0,,
2023-01-22 14:30:39,,2052.0,,585.0,,
2023-01-22 14:30:37,,2003.0,,585.0,,
2023-01-22 14:30:36,,0.0,,540.0,,
2023-01-22 14:30:35,,0.0,,541.0,,
2023-01-22 14:30:33,,2052.0,,585.0,,
2023-01-22 14:30:32,,0.0,,540.0,,
2023-01-22 14:30:30,,0.0,,541.0,,
2023-01-22 14:30:29,,0.0,,540.0,,
2023-01-22 14:30:27,,0.0,,540.0,,
2023-01-22 14:30:26,,2052.0,,586.0,,
2023-01-22 14:30:24,,0.0,,541.0,,
2023-01-22 14:30:23,,2052.0,,586.0,,
2023-01-22 14:30:21,,0.0,,540.0,,
2023-01-22 14:30:20,,0.0,,538.0,,
2023-01-22 14:30:19,,,,585.0,,
2023-01-22 14:30:18,,2101.0,,,,
2023-01-22 14:30:17,,0.0,,540.0,,
2023-01-22 14:30:16,,0.0,,540.0,,
2023-01-22 14:30:14,,0.0,,540.0,,
2023-01-22 14:30:12,,2003.0,,585.0,,
2023-01-22 14:30:11,,0.0,,541.0,,
2023-01-22 14:30:10,,0.0,,540.0,,
2023-01-22 14:30:08,,0.0,,541.0,,
2023-01-22 14:30:07,,0.0,,540.0,,
2023-01-22 14:30:05,,0.0,,540.0,,
2023-01-22 14:30:04,,2003.0,,585.0,,
2023-01-22 14:30:02,,0.0,,540.0,,
2023-01-22 14:30:01,,0.0,,541.0,,
2023-01-22 14:30:00,,,,585.0,,
2023-01-22 14:29:59,,2101.0,,,,
2023-01-22 14:29:58,,0.0,,540.0,,
2023-01-22 14:29:57,,2101.0,,586.0,,
2023-01-22 14:29:55,,0.0,,540.0,,
2023-01-22 14:29:54,,0.0,,541.0,,
2023-01-22 14:29:52,,0.0,,540.0,,
2023-01-22 14:29:51,,2101.0,,585.0,,
2023-01-22 14:29:49,,0.0,,540.0,,
2023-01-22 14:29:48,,0.0,,541.0,,
2023-01-22 14:29:47,,0.0,,541.0,,
2023-01-22 14:29:45,,0.0,,540.0,,
2023-01-22 14:29:44,,0.0,,541.0,,
2023-01-22 14:29:42,,2101.0,,586.0,,
2023-01-22 14:29:41,,0.0,,541.0,,
2023-01-22 14:29:40,,0.0,,541.0,,
2023-01-22 14:29:38,,2052.0,,586.0,,
2023-01-22 14:29:37,,0.0,,541.0,,
2023-01-22 14:29:35,,2101.0,,586.0,,
2023-01-22 14:29:34,,0.0,,541.0,,
2023-01-22 14:29:32,,2101.0,,541.0,,
2023-01-22 14:29:31,,2052.0,,586.0,,
2023-01-22 14:29:29,,0.0,,540.0,,
2023-01-22 14:29:28,,0.0,,540.0,,
2023-01-22 14:29:26,,2052.0,,586.0,,
2023-01-22 14:29:25,,2003.0,,586.0,,
2023-01-22 14:29:23,,0.0,,540.0,,
2023-01-22 14:29:22,,2101.0,,585.0,,
2023-01-22 14:29:21,,,,541.0,,
2023-01-22 14:29:20,,0.0,,,,
2023-01-22 14:29:19,,0.0,,541.0,,
2023-01-22 14:29:18,,0.0,,540.0,,
2023-01-22 14:29:16,,0.0,,540.0,,
2023-01-22 14:29:15,,2101.0,,586.0,,
2023-01-22 14:29:13,,0.0,,541.0,,
2023-01-22 14:29:12,,2101.0,,586.0,,
2023-01-22 14:29:10,,0.0,,540.0,,
2023-01-22 14:29:09,,0.0,,540.0,,
2023-01-22 14:29:07,,0.0,,538.0,,
2023-01-22 14:29:06,,0.0,,538.0,,
2023-01-22 14:29:05,,0.0,,541.0,,
2023-01-22 14:29:03,,0.0,,540.0,,
2023-01-22 14:29:02,,0.0,,540.0,,
2023-01-22 14:29:00,,0.0,,540.0,,
2023-01-22 14:28:59,,2101.0,,586.0,,
2023-01-22 14:28:57,,0.0,,540.0,,
2023-01-22 14:28:56,,0.0,,541.0,,
2023-01-22 14:28:54,,2101.0,,586.0,,
2023-01-22 14:28:53,,2101.0,,588.0,,
2023-01-22 14:28:52,,,,541.0,,
2023-01-22 14:28:51,,0.0,,,,
2023-01-22 14:28:50,,0.0,,541.0,,
2023-01-22 14:28:49,,0.0,,540.0,,
2023-01-22 14:28:47,,0.0,,540.0,,
2023-01-22 14:28:46,,0.0,,541.0,,
2023-01-22 14:28:44,,2101.0,,586.0,,
2023-01-22 14:28:43,,0.0,,541.0,,
2023-01-22 14:28:42,,0.0,,540.0,,
2023-01-22 14:28:40,,0.0,,540.0,,
2023-01-22 14:28:39,,2101.0,,586.0,,
2023-01-22 14:28:37,,2101.0,,586.0,,
2023-01-22 14:28:36,,0.0,,541.0,,
2023-01-22 14:28:35,,0.0,,541.0,,
2023-01-22 14:28:34,,,,541.0,,
2023-01-22 14:28:33,,0.0,,,,
2023-01-22 14:28:32,,0.0,,541.0,,
2023-01-22 14:28:31,,2052.0,,586.0,,
2023-01-22 14:28:29,,0.0,,540.0,,
2023-01-22 14:28:28,,0.0,,540.0,,
2023-01-22 14:28:27,,0.0,,541.0,,
2023-01-22 14:28:25,,0.0,,541.0,,
2023-01-22 14:28:24,,2101.0,,586.0,,
2023-01-22 14:28:22,,0.0,,540.0,,
2023-01-22 14:28:21,,0.0,,540.0,,
2023-01-22 14:28:19,,0.0,,541.0,,
2023-01-22 14:28:18,,0.0,,540.0,,
2023-01-22 14:28:16,,0.0,,541.0,,
2023-01-22 14:28:15,,0.0,,540.0,,
2023-01-22 14:28:13,,0.0,,540.0,,
2023-01-22 14:28:12,,0.0,,541.0,,
2023-01-22 14:28:10,,0.0,,540.0,,
2023-01-22 14:28:09,,0.0,,540.0,,
2023-01-22 14:28:07,,0.0,,541.0,,
2023-01-22 14:28:06,,0.0,,541.0,,
2023-01-22 14:28:05,,0.0,,540.0,,
2023-01-22 14:28:03,,0.0,,541.0,,
2023-01-22 14:28:02,,0.0,,541.0,,
2023-01-22 14:28:01,,0.0,,541.0,,
2023-01-22 14:27:59,,0.0,,540.0,,
2023-01-22 14:27:58,,0.0,,541.0,,
2023-01-22 14:27:56,,2101.0,,586.0,,
2023-01-22 14:27:55,,0.0,,540.0,,
2023-01-22 14:27:54,,,,586.0,,
2023-01-22 14:27:53,,2052.0,,,,
2023-01-22 14:27:52,,2052.0,,586.0,,
2023-01-22 14:27:51,,0.0,,541.0,,
2023-01-22 14:27:49,,2052.0,,588.0,,
2023-01-22 14:27:48,,0.0,,538.0,,
2023-01-22 14:27:46,,0.0,,541.0,,
2023-01-22 14:27:45,,0.0,,541.0,,
2023-01-22 14:27:43,,0.0,,540.0,,
2023-01-22 14:27:42,,2101.0,,586.0,,
2023-01-22 14:27:40,,2101.0,,541.0,,
2023-01-22 14:27:39,,0.0,,540.0,,
2023-01-22 14:27:37,,0.0,,540.0,,
2023-01-22 14:27:36,,0.0,,540.0,,
2023-01-22 14:27:34,,2101.0,,588.0,,
2023-01-22 14:27:33,,0.0,,541.0,,
2023-01-22 14:27:31,,2101.0,,588.0,,
2023-01-22 14:27:30,,0.0,,540.0,,
2023-01-22 14:27:28,,2199.0,,586.0,,
2023-01-22 14:27:27,,0.0,,540.0,,
2023-01-22 14:27:26,,,,541.0,,
2023-01-22 14:27:25,,0.0,,,,
2023-01-22 14:27:24,,0.0,,540.0,,
2023-01-22 14:27:23,,0.0,,540.0,,
2023-01-22 14:27:21,,0.0,,541.0,,
2023-01-22 14:27:20,,0.0,,541.0,,
2023-01-22 14:27:18,,0.0,,540.0,,
2023-01-22 14:27:17,,0.0,,541.0,,
2023-01-22 14:27:15,,2101.0,,588.0,,
2023-01-22 14:27:14,,0.0,,541.0,,
2023-01-22 14:27:13,,0.0,,541.0,,
2023-01-22 14:27:11,,2199.0,,589.0,,
2023-01-22 14:27:10,,0.0,,540.0,,
2023-01-22 14:27:08,,0.0,,541.0,,
2023-01-22 14:27:07,,0.0,,540.0,,
2023-01-22 14:27:06,,,,589.0,,
2023-01-22 14:27:05,,2248.0,,,,
2023-01-22 14:27:04,,2248.0,,588.0,,
2023-01-22 14:27:03,,0.0,,540.0,,
2023-01-22 14:27:01,,2248.0,,589.0,,
2023-01-22 14:27:00,,2248.0,,589.0,,
2023-01-22 14:26:58,,0.0,,540.0,,
2023-01-22 14:26:57,,0.0,,540.0,,
2023-01-22 14:26:56,,,,540.0,,
2023-01-22 14:26:55,,0.0,,,,
2023-01-22 14:26:54,,2199.0,,588.0,,
2023-01-22 14:26:53,,0.0,,540.0,,
2023-01-22 14:26:51,,0.0,,541.0,,
2023-01-22 14:26:50,,0.0,,540.0,,
2023-01-22 14:26:48,,0.0,,540.0,,
2023-01-22 14:26:47,,0.0,,541.0,,
2023-01-22 14:26:46,,,,589.0,,
2023-01-22 14:26:45,,2248.0,,,,
2023-01-22 14:26:44,,2248.0,,590.0,,
2023-01-22 14:26:43,,0.0,,540.0,,
2023-01-22 14:26:41,,0.0,,538.0,,
2023-01-22 14:26:40,,0.0,,541.0,,
2023-01-22 14:26:38,,2248.0,,590.0,,
2023-01-22 14:26:37,,0.0,,540.0,,
2023-01-22 14:26:35,,2297.0,,590.0,,
2023-01-22 14:26:34,,2297.0,,590.0,,
2023-01-22 14:26:32,,0.0,,541.0,,
2023-01-22 14:26:31,,0.0,,540.0,,
2023-01-22 14:26:29,,2394.0,,591.0,,
2023-01-22 14:26:28,,0.0,,538.0,,
2023-01-22 14:26:27,,2346.0,,592.0,,
2023-01-22 14:26:25,,0.0,,540.0,,
2023-01-22 14:26:24,,2346.0,,591.0,,
2023-01-22 14:26:22,,2346.0,,592.0,,
2023-01-22 14:26:21,,0.0,,541.0,,
2023-01-22 14:26:19,,0.0,,541.0,,
2023-01-22 14:26:18,,0.0,,541.0,,
2023-01-22 14:26:17,,,,541.0,,
2023-01-22 14:26:16,,0.0,,,,
2023-01-22 14:26:15,,0.0,,540.0,,
2023-01-22 14:26:14,,0.0,,541.0,,
2023-01-22 14:26:12,,2394.0,,589.0,,
2023-01-22 14:26:11,,0.0,,540.0,,
2023-01-22 14:26:09,,0.0,,540.0,,
2023-01-22 14:26:08,,0.0,,540.0,,
2023-01-22 14:26:06,,2394.0,,591.0,,
2023-01-22 14:26:05,,0.0,,541.0,,
2023-01-22 14:26:03,,0.0,,541.0,,
2023-01-22 14:26:02,,0.0,,540.0,,
2023-01-22 14:26:01,,,,540.0,,
2023-01-22 14:26:00,,0.0,,,,
2023-01-22 14:25:59,,0.0,,541.0,,
2023-01-22 14:25:58,,2394.0,,593.0,,
2023-01-22 14:25:56,,0.0,,540.0,,
2023-01-22 14:25:55,,0.0,,541.0,,
2023-01-22 14:25:53,,2443.0,,594.0,,
2023-01-22 14:25:52,,2492.0,,594.0,,
2023-01-22 14:25:51,,,,540.0,,
2023-01-22 14:25:50,,0.0,,,,
2023-01-22 14:25:49,,0.0,,540.0,,
2023-01-22 14:25:48,,2492.0,,592.0,,
2023-01-22 14:25:46,,0.0,,540.0,,
2023-01-22 14:25:45,,0.0,,540.0,,
2023-01-22 14:25:43,,0.0,,541.0,,
2023-01-22 14:25:42,,0.0,,541.0,,
2023-01-22 14:25:40,,0.0,,540.0,,
2023-01-22 14:25:39,,2541.0,,595.0,,
2023-01-22 14:25:37,,0.0,,541.0,,
2023-01-22 14:25:36,,2590.0,,595.0,,
2023-01-22 14:25:34,,0.0,,540.0,,
2023-01-22 14:25:33,,0.0,,540.0,,
2023-01-22 14:25:32,,,,540.0,,
2023-01-22 14:25:31,,0.0,,,,
2023-01-22 14:25:30,,0.0,,540.0,,
2023-01-22 14:25:29,,2590.0,,596.0,,
2023-01-22 14:25:27,,0.0,,541.0,,
2023-01-22 14:25:26,,2541.0,,596.0,,
2023-01-22 14:25:24,,0.0,,540.0,,
2023-01-22 14:25:23,,0.0,,540.0,,
2023-01-22 14:25:22,,,,540.0,,
2023-01-22 14:25:21,,0.0,,,,
2023-01-22 14:25:20,,0.0,,540.0,,
2023-01-22 14:25:19,,,,595.0,,
2023-01-22 14:25:18,,2541.0,,,,
2023-01-22 14:25:17,,0.0,,541.0,,
2023-01-22 14:25:16,,0.0,,540.0,,
2023-01-22 14:25:14,,0.0,,540.0,,
2023-01-22 14:25:13,,2541.0,,595.0,,
2023-01-22 14:25:11,,0.0,,540.0,,
2023-01-22 14:25:10,,0.0,,540.0,,
2023-01-22 14:25:08,,0.0,,541.0,,
2023-01-22 14:25:07,,0.0,,540.0,,
2023-01-22 14:25:05,,2443.0,,594.0,,
2023-01-22 14:25:04,,2443.0,,592.0,,
2023-01-22 14:25:03,,,,541.0,,
2023-01-22 14:25:02,,0.0,,541.0,,
2023-01-22 14:25:00,,0.0,,541.0,,
2023-01-22 14:24:58,,0.0,,541.0,,
2023-01-22 14:24:57,,2394.0,,592.0,,
2023-01-22 14:24:55,,2443.0,,592.0,,
2023-01-22 14:24:54,,0.0,,541.0,,
2023-01-22 14:24:53,,,,540.0,,
2023-01-22 14:24:52,,0.0,,,,
2023-01-22 14:24:51,,0.0,,540.0,,
2023-01-22 14:24:50,,0.0,,541.0,,
2023-01-22 14:24:49,,0.0,,541.0,,
2023-01-22 14:24:47,,0.0,,541.0,,
2023-01-22 14:24:46,,0.0,,541.0,,
2023-01-22 14:24:44,,0.0,,540.0,,
2023-01-22 14:24:43,,0.0,,541.0,,
2023-01-22 14:24:41,,0.0,,541.0,,
2023-01-22 14:24:40,,2443.0,,592.0,,
2023-01-22 14:24:39,,,,540.0,,
2023-01-22 14:24:38,,0.0,,,,
2023-01-22 14:24:37,,0.0,,541.0,,
2023-01-22 14:24:35,,2443.0,,592.0,,
2023-01-22 14:24:34,,0.0,,540.0,,
2023-01-22 14:24:33,,,,593.0,,
2023-01-22 14:24:32,,2394.0,,,,
2023-01-22 14:24:31,,0.0,,538.0,,
2023-01-22 14:24:30,,2492.0,,592.0,,
2023-01-22 14:24:28,,0.0,,540.0,,
2023-01-22 14:24:27,,0.0,,541.0,,
2023-01-22 14:24:25,,0.0,,540.0,,
2023-01-22 14:24:24,,0.0,,541.0,,
2023-01-22 14:24:22,,2394.0,,592.0,,
2023-01-22 14:24:21,,0.0,,541.0,,
2023-01-22 14:24:19,,0.0,,541.0,,
2023-01-22 14:24:18,,0.0,,541.0,,
2023-01-22 14:24:16,,0.0,,541.0,,
2023-01-22 14:24:15,,0.0,,541.0,,
2023-01-22 14:24:14,,,,592.0,,
2023-01-22 14:24:13,,2394.0,,,,
2023-01-22 14:24:12,,2346.0,,592.0,,
2023-01-22 14:24:11,,2346.0,,592.0,,
2023-01-22 14:24:09,,0.0,,540.0,,
2023-01-22 14:24:08,,0.0,,541.0,,
2023-01-22 14:24:06,,2052.0,,541.0,,
2023-01-22 14:24:05,,0.0,,540.0,,
2023-01-22 14:24:03,,0.0,,540.0,,
2023-01-22 14:24:02,,0.0,,540.0,,
2023-01-22 14:24:00,,0.0,,541.0,,
2023-01-22 14:23:59,,0.0,,540.0,,
2023-01-22 14:23:57,,0.0,,540.0,,
2023-01-22 14:23:56,,0.0,,541.0,,
2023-01-22 14:23:54,,0.0,,541.0,,
2023-01-22 14:23:53,,2297.0,,590.0,,
2023-01-22 14:23:51,,0.0,,541.0,,
2023-01-22 14:23:50,,2297.0,,590.0,,
2023-01-22 14:23:48,,2248.0,,590.0,,
2023-01-22 14:23:47,,0.0,,540.0,,
2023-01-22 14:23:46,,0.0,,541.0,,
2023-01-22 14:23:44,,2297.0,,590.0,,
2023-01-22 14:23:43,,0.0,,541.0,,
2023-01-22 14:23:41,,2297.0,,590.0,,
2023-01-22 14:23:40,,0.0,,540.0,,
2023-01-22 14:23:38,,2297.0,,590.0,,
2023-01-22 14:23:37,,2297.0,,591.0,,
2023-01-22 14:23:35,,0.0,,541.0,,
2023-01-22 14:23:34,,2297.0,,591.0,,
2023-01-22 14:23:33,,2297.0,,591.0,,
2023-01-22 14:23:31,,0.0,,541.0,,
2023-01-22 14:23:30,,0.0,,541.0,,
2023-01-22 14:23:28,,5767.0,,585.0,,
2023-01-22 14:23:27,,0.0,,540.0,,
2023-01-22 14:23:26,,,,541.0,,
2023-01-22 14:23:25,,0.0,,,,
2023-01-22 14:23:24,,2346.0,,589.0,,
2023-01-22 14:23:23,,0.0,,540.0,,
2023-01-22 14:23:21,,0.0,,541.0,,
2023-01-22 14:23:20,,0.0,,596.0,,
2023-01-22 14:23:19,,0.0,,540.0,,
2023-01-22 14:23:17,,0.0,,541.0,,
2023-01-22 14:23:16,,0.0,,541.0,,
2023-01-22 14:23:14,,0.0,,540.0,,
2023-01-22 14:23:13,,0.0,,541.0,,
2023-01-22 14:23:11,,0.0,,540.0,,
2023-01-22 14:23:10,,0.0,,541.0,,
2023-01-22 14:23:09,,0.0,,541.0,,
2023-01-22 14:23:07,,0.0,,541.0,,
2023-01-22 14:23:06,,0.0,,540.0,,
2023-01-22 14:23:04,,0.0,,540.0,,
2023-01-22 14:23:03,,0.0,,540.0,,
2023-01-22 14:23:01,,2346.0,,590.0,,
2023-01-22 14:23:00,,0.0,,540.0,,
2023-01-22 14:22:58,,2346.0,,591.0,,
2023-01-22 14:22:57,,0.0,,541.0,,
2023-01-22 14:22:55,,0.0,,541.0,,
2023-01-22 14:22:54,,0.0,,541.0,,
2023-01-22 14:22:52,,0.0,,540.0,,
2023-01-22 14:22:51,,0.0,,540.0,,
2023-01-22 14:22:50,,,,540.0,,
2023-01-22 14:22:49,,0.0,,,,
2023-01-22 14:22:48,,2346.0,,591.0,,
2023-01-22 14:22:47,,0.0,,541.0,,
2023-01-22 14:22:45,,0.0,,541.0,,
2023-01-22 14:22:44,,2297.0,,590.0,,
2023-01-22 14:22:42,,0.0,,541.0,,
2023-01-22 14:22:41,,0.0,,541.0,,
2023-01-22 14:22:39,,0.0,,541.0,,
2023-01-22 14:22:38,,0.0,,541.0,,
2023-01-22 14:22:37,,0.0,,540.0,,
2023-01-22 14:22:35,,2297.0,,591.0,,
2023-01-22 14:22:34,,0.0,,541.0,,
2023-01-22 14:22:32,,0.0,,541.0,,
2023-01-22 14:22:31,,,,590.0,,
2023-01-22 14:22:30,,2297.0,,,,
2023-01-22 14:22:29,,0.0,,540.0,,
2023-01-22 14:22:28,,0.0,,540.0,,
2023-01-22 14:22:26,,0.0,,541.0,,
2023-01-22 14:22:25,,0.0,,540.0,,
2023-01-22 14:22:24,,0.0,,540.0,,
2023-01-22 14:22:22,,0.0,,540.0,,
2023-01-22 14:22:21,,2297.0,,590.0,,
2023-01-22 14:22:20,,2297.0,,591.0,,
2023-01-22 14:22:18,,0.0,,541.0,,
2023-01-22 14:22:17,,0.0,,541.0,,
2023-01-22 14:22:16,,2297.0,,590.0,,
2023-01-22 14:22:14,,2297.0,,590.0,,
2023-01-22 14:22:13,,0.0,,540.0,,
2023-01-22 14:22:11,,0.0,,541.0,,
2023-01-22 14:22:10,,0.0,,541.0,,
2023-01-22 14:22:09,,,,540.0,,
2023-01-22 14:22:08,,0.0,,,,
2023-01-22 14:22:07,,2346.0,,590.0,,
2023-01-22 14:22:06,,0.0,,541.0,,
2023-01-22 14:22:04,,2297.0,,590.0,,
2023-01-22 14:22:03,,2248.0,,590.0,,
2023-01-22 14:22:01,,0.0,,540.0,,
2023-01-22 14:22:00,,0.0,,541.0,,
2023-01-22 14:21:58,,0.0,,540.0,,
2023-01-22 14:21:57,,0.0,,540.0,,
2023-01-22 14:21:55,,0.0,,540.0,,
2023-01-22 14:21:54,,0.0,,541.0,,
2023-01-22 14:21:53,,0.0,,540.0,,
2023-01-22 14:21:51,,0.0,,540.0,,
2023-01-22 14:21:50,,0.0,,540.0,,
2023-01-22 14:21:48,,2248.0,,590.0,,
2023-01-22 14:21:47,,0.0,,540.0,,
2023-01-22 14:21:45,,0.0,,541.0,,
2023-01-22 14:21:44,,0.0,,540.0,,
2023-01-22 14:21:43,,,,541.0,,
2023-01-22 14:21:42,,0.0,,,,
2023-01-22 14:21:41,,0.0,,541.0,,
2023-01-22 14:21:40,,0.0,,540.0,,
2023-01-22 14:21:38,,0.0,,541.0,,
2023-01-22 14:21:37,,0.0,,538.0,,
2023-01-22 14:21:35,,0.0,,541.0,,
2023-01-22 14:21:34,,0.0,,540.0,,
2023-01-22 14:21:32,,2297.0,,590.0,,
2023-01-22 14:21:31,,0.0,,540.0,,
2023-01-22 14:21:29,,2248.0,,591.0,,
2023-01-22 14:21:28,,0.0,,540.0,,
2023-01-22 14:21:27,,,,540.0,,
2023-01-22 14:21:26,,0.0,,,,
2023-01-22 14:21:25,,0.0,,541.0,,
2023-01-22 14:21:24,,0.0,,540.0,,
2023-01-22 14:21:23,,0.0,,540.0,,
2023-01-22 14:21:21,,0.0,,541.0,,
2023-01-22 14:21:20,,2297.0,,591.0,,
2023-01-22 14:21:19,,0.0,,540.0,,
2023-01-22 14:21:17,,0.0,,541.0,,
2023-01-22 14:21:16,,0.0,,540.0,,
2023-01-22 14:21:15,,,,591.0,,
2023-01-22 14:21:14,,2297.0,,,,
2023-01-22 14:21:13,,0.0,,541.0,,
2023-01-22 14:21:12,,0.0,,541.0,,
2023-01-22 14:21:10,,0.0,,541.0,,
2023-01-22 14:21:09,,0.0,,541.0,,
2023-01-22 14:21:07,,0.0,,540.0,,
2023-01-22 14:21:06,,2394.0,,591.0,,
2023-01-22 14:21:04,,0.0,,540.0,,
2023-01-22 14:21:03,,0.0,,540.0,,
2023-01-22 14:21:02,,0.0,,541.0,,
2023-01-22 14:21:00,,0.0,,541.0,,
2023-01-22 14:20:59,,0.0,,541.0,,
2023-01-22 14:20:57,,2394.0,,593.0,,
2023-01-22 14:20:56,,0.0,,540.0,,
2023-01-22 14:20:54,,2052.0,,594.0,,
2023-01-22 14:20:53,,0.0,,540.0,,
2023-01-22 14:20:52,,0.0,,541.0,,
2023-01-22 14:20:50,,0.0,,540.0,,
2023-01-22 14:20:49,,2394.0,,593.0,,
2023-01-22 14:20:47,,0.0,,540.0,,
2023-01-22 14:20:46,,0.0,,541.0,,
2023-01-22 14:20:45,,0.0,,540.0,,
2023-01-22 14:20:43,,0.0,,540.0,,
2023-01-22 14:20:42,,0.0,,541.0,,
2023-01-22 14:20:41,,0.0,,541.0,,
2023-01-22 14:20:39,,0.0,,540.0,,
2023-01-22 14:20:38,,0.0,,541.0,,
2023-01-22 14:20:36,,0.0,,541.0,,
2023-01-22 14:20:35,,0.0,,540.0,,
2023-01-22 14:20:33,,0.0,,541.0,,
2023-01-22 14:20:32,,0.0,,541.0,,
2023-01-22 14:20:31,,0.0,,540.0,,
2023-01-22 14:20:29,,0.0,,541.0,,
2023-01-22 14:20:28,,,,541.0,,
2023-01-22 14:20:27,,0.0,,,,
2023-01-22 14:20:26,,0.0,,541.0,,
2023-01-22 14:20:25,,0.0,,540.0,,
2023-01-22 14:20:23,,2297.0,,589.0,,
2023-01-22 14:20:22,,0.0,,568.0,,
2023-01-22 14:20:20,,0.0,,540.0,,
2023-01-22 14:20:19,,0.0,,540.0,,
2023-01-22 14:20:18,,,,589.0,,
2023-01-22 14:20:17,,2248.0,,,,
2023-01-22 14:20:16,,0.0,,541.0,,
2023-01-22 14:20:15,,0.0,,541.0,,
2023-01-22 14:20:13,,0.0,,541.0,,
2023-01-22 14:20:12,,0.0,,540.0,,
2023-01-22 14:20:10,,2199.0,,589.0,,
2023-01-22 14:20:09,,2199.0,,589.0,,
2023-01-22 14:20:08,,0.0,,540.0,,
2023-01-22 14:20:06,,0.0,,540.0,,
2023-01-22 14:20:05,,0.0,,540.0,,
2023-01-22 14:20:03,,0.0,,540.0,,
2023-01-22 14:20:02,,0.0,,540.0,,
2023-01-22 14:20:00,,0.0,,540.0,,
2023-01-22 14:19:59,,0.0,,540.0,,
2023-01-22 14:19:58,,0.0,,541.0,,
2023-01-22 14:19:56,,0.0,,540.0,,
2023-01-22 14:19:55,,2248.0,,589.0,,
2023-01-22 14:19:53,,0.0,,541.0,,
2023-01-22 14:19:52,,0.0,,541.0,,
2023-01-22 14:19:50,,0.0,,540.0,,
2023-01-22 14:19:49,,0.0,,541.0,,
2023-01-22 14:19:47,,0.0,,540.0,,
2023-01-22 14:19:46,,0.0,,541.0,,
2023-01-22 14:19:44,,0.0,,541.0,,
2023-01-22 14:19:43,,0.0,,540.0,,
2023-01-22 14:19:41,,2199.0,,589.0,,
2023-01-22 14:19:40,,0.0,,541.0,,
2023-01-22 14:19:39,,0.0,,540.0,,
2023-01-22 14:19:37,,0.0,,541.0,,
2023-01-22 14:19:36,,0.0,,540.0,,
2023-01-22 14:19:35,,0.0,,541.0,,
2023-01-22 14:19:33,,2248.0,,586.0,,
2023-01-22 14:19:32,,0.0,,541.0,,
2023-01-22 14:19:30,,0.0,,541.0,,
2023-01-22 14:19:29,,2199.0,,588.0,,
2023-01-22 14:19:27,,0.0,,541.0,,
2023-01-22 14:19:26,,0.0,,540.0,,
2023-01-22 14:19:24,,0.0,,540.0,,
2023-01-22 14:19:23,,0.0,,541.0,,
2023-01-22 14:19:22,,,,589.0,,
2023-01-22 14:19:21,,2248.0,,,,
2023-01-22 14:19:20,,0.0,,540.0,,
2023-01-22 14:19:19,,0.0,,541.0,,
2023-01-22 14:19:17,,0.0,,540.0,,
2023-01-22 14:19:16,,0.0,,540.0,,
2023-01-22 14:19:15,,0.0,,541.0,,
2023-01-22 14:19:13,,0.0,,541.0,,
2023-01-22 14:19:12,,0.0,,540.0,,
2023-01-22 14:19:11,,0.0,,540.0,,
2023-01-22 14:19:10,,0.0,,540.0,,
2023-01-22 14:19:08,,0.0,,540.0,,
2023-01-22 14:19:07,,0.0,,541.0,,
2023-01-22 14:19:05,,0.0,,541.0,,
2023-01-22 14:19:04,,0.0,,540.0,,
2023-01-22 14:19:02,,0.0,,540.0,,
2023-01-22 14:19:01,,2248.0,,589.0,,
2023-01-22 14:19:00,,0.0,,541.0,,
2023-01-22 14:18:58,,0.0,,540.0,,
2023-01-22 14:18:57,,0.0,,541.0,,
2023-01-22 14:18:55,,0.0,,541.0,,
2023-01-22 14:18:54,,0.0,,541.0,,
2023-01-22 14:18:53,,,,540.0,,
2023-01-22 14:18:52,,0.0,,,,
2023-01-22 14:18:51,,0.0,,540.0,,
2023-01-22 14:18:50,,0.0,,540.0,,
2023-01-22 14:18:48,,2248.0,,589.0,,
2023-01-22 14:18:47,,0.0,,540.0,,
2023-01-22 14:18:45,,0.0,,540.0,,
2023-01-22 14:18:44,,0.0,,541.0,,
2023-01-22 14:18:43,,,,589.0,,
